record_id,customer_id,merchant_id,created_at,event,amount,failure,root_cause,risk,agent_decision,action,attempt,result,recovered,status,stop_reason,payment_method,prior_failed_attempts,customer_risk_score,time_since_last_purchase_days,historical_ltv_inr,days_overdue,p_recover_true
rec_0224,C663,merchant_test_001,2026-08-02T00:27:00,overdue_invoice,7200,overdue_60d_plus,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.013,383,855.54,87.0,0.048
rec_0383,C572,merchant_test_001,2026-08-03T22:07:00,payment_failure,200,issuer_down,technical_issue,recoverable,retry_later,retry_payment,2/3,success,200.0,recovered,payment_success,wallet,1,0.16,327,7063.71,,0.653
rec_0085,C949,merchant_test_001,2026-08-10T04:12:00,subscription_failure,200,bank_timeout,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,1,0.595,161,4706.21,,0.2
rec_0083,C362,merchant_test_001,2026-08-03T23:16:00,checkout_abandonment,2050,cart_dropoff,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,2,0.171,113,1289.96,,0.055
rec_0107,C548,merchant_test_001,2026-08-10T12:56:00,payment_failure,700,network_error,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,2,0.334,28,6081.98,,0.399
rec_0009,C771,merchant_test_001,2026-08-03T01:14:00,checkout_abandonment,400,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,2/2,success,400.0,recovered,customer_paid,upi,2,0.206,171,14807.5,,0.893
rec_0499,C398,merchant_test_001,2026-08-06T08:30:00,payment_failure,700,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,0,0.459,147,794.02,,0.128
rec_0317,C701,merchant_test_001,2026-08-09T03:55:00,payment_failure,200,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,2,0.397,18,2739.76,,0.03
rec_0114,C805,merchant_test_001,2026-08-22T19:03:00,checkout_abandonment,650,otp_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,650.0,recovered,customer_paid,netbanking,2,0.35,173,2445.07,,0.69
rec_0050,C539,merchant_test_001,2026-08-02T13:28:00,payment_failure,700,bank_timeout,soft_decline,recoverable,retry_now,retry_payment,2/2,success,700.0,recovered,payment_success,netbanking,1,0.089,268,668.77,,0.638
rec_0262,C956,merchant_test_001,2026-08-23T08:03:00,payment_failure,950,3ds_failure,soft_decline,recoverable,retry_now,retry_payment,1/2,success,950.0,recovered,payment_success,card,1,0.156,272,3289.89,,0.468
rec_0010,C786,merchant_test_001,2026-08-12T15:22:00,checkout_abandonment,200,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,2/2,failure,0.0,failed,max_retries_reached,card,1,0.337,122,1647.1,,0.583
rec_0493,C750,merchant_test_001,2026-08-19T05:51:00,subscription_failure,500,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,1,0.22,356,4878.46,,0.237
rec_0410,C380,merchant_test_001,2026-08-08T01:22:00,checkout_abandonment,400,address_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,wallet,1,0.201,284,2248.83,,0.221
rec_0190,C192,merchant_test_001,2026-08-11T13:52:00,subscription_failure,1800,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.363,122,27900.54,,0.087
rec_0473,C209,merchant_test_001,2026-08-11T08:45:00,payment_failure,500,issuer_down,technical_issue,recoverable,retry_later,retry_payment,2/3,success,500.0,recovered,payment_success,card,1,0.331,79,4170.82,,0.453
rec_0196,C839,merchant_test_001,2026-08-04T15:15:00,checkout_abandonment,350,otp_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,350.0,recovered,customer_paid,netbanking,0,0.083,274,2686.34,,0.97
rec_0326,C357,merchant_test_001,2026-08-19T16:50:00,overdue_invoice,54200,overdue_1_30d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,3/3,failure,0.0,failed,max_retries_reached,invoice,1,0.289,24,308.27,26.0,0.581
rec_0068,C885,merchant_test_001,2026-08-20T12:01:00,checkout_abandonment,750,otp_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,750.0,recovered,customer_paid,upi,1,0.499,118,47093.67,,0.722
rec_0585,C720,merchant_test_001,2026-08-07T10:43:00,payment_failure,250,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.052,266,2944.58,,0.223
rec_0332,C159,merchant_test_001,2026-08-14T10:39:00,subscription_failure,800,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,800.0,recovered,payment_success,netbanking,1,0.257,97,6761.3,,0.844
rec_0565,C706,merchant_test_001,2026-08-05T07:57:00,overdue_invoice,10200,overdue_1_30d,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.256,62,3102.72,54.0,0.104
rec_0512,C269,merchant_test_001,2026-08-01T07:20:00,subscription_failure,450,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.324,318,28974.03,,0.03
rec_0339,C918,merchant_test_001,2026-08-19T08:01:00,checkout_abandonment,1600,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,card,0,0.618,213,1937.93,,0.152
rec_0593,C326,merchant_test_001,2026-08-01T05:09:00,checkout_abandonment,950,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,950.0,recovered,customer_paid,wallet,0,0.244,234,14229.22,,0.729
rec_0504,C797,merchant_test_001,2026-08-21T16:38:00,payment_failure,2000,issuer_down,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.381,158,2161.32,,0.39
rec_0181,C686,merchant_test_001,2026-08-13T21:31:00,payment_failure,250,otp_failure,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,1,0.32,3,1446.19,,0.32
rec_0051,C971,merchant_test_001,2026-08-23T13:56:00,payment_failure,1100,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.673,101,7063.96,,0.03
rec_0452,C206,merchant_test_001,2026-08-15T18:24:00,payment_failure,300,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,300.0,recovered,payment_success,emi,1,0.455,374,965.09,,0.71
rec_0406,C781,merchant_test_001,2026-08-19T16:13:00,payment_failure,800,network_error,hard_decline,recoverable,offer_alternate_payment,send_payment_link,1/1,success,800.0,recovered,customer_paid,wallet,1,0.113,367,12546.67,,0.775
rec_0323,C888,merchant_test_001,2026-08-02T05:37:00,payment_failure,250,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,250.0,recovered,payment_success,card,1,0.065,383,1641.52,,0.594
rec_0129,C576,merchant_test_001,2026-08-02T12:53:00,overdue_invoice,14600,overdue_31_60d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,2/3,success,14600.0,recovered,customer_paid,invoice,0,0.16,26,5768.58,25.0,0.41
rec_0060,C701,merchant_test_001,2026-08-07T19:41:00,overdue_invoice,22750,overdue_31_60d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.341,216,248.28,52.0,0.087
rec_0503,C863,merchant_test_001,2026-08-14T17:42:00,subscription_failure,2550,bank_timeout,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,2,0.226,248,1567.07,,0.286
rec_0557,C272,merchant_test_001,2026-08-11T11:42:00,payment_failure,1050,insufficient_funds,soft_decline,recoverable,retry_now,retry_payment,1/2,success,1050.0,recovered,payment_success,wallet,0,0.22,219,11914.0,,0.61
rec_0134,C904,merchant_test_001,2026-08-23T16:46:00,overdue_invoice,21750,overdue_31_60d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,failure,0.0,stopped,customer_opted_out,invoice,0,0.399,291,368.79,22.0,0.788
rec_0343,C880,merchant_test_001,2026-08-15T17:22:00,checkout_abandonment,900,payment_selection_dropoff,soft_decline,recoverable,send_reminder,send_sms_reminder,2/2,failure,0.0,failed,max_retries_reached,card,2,0.11,18,6641.21,,0.702
rec_0548,C384,merchant_test_001,2026-08-06T19:57:00,payment_failure,350,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,1/3,success,350.0,recovered,payment_success,card,0,0.14,28,1305.1,,0.896
rec_0302,C790,merchant_test_001,2026-08-13T02:46:00,payment_failure,1300,issuer_down,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,1,0.106,268,22126.43,,0.253
rec_0538,C432,merchant_test_001,2026-08-07T05:20:00,subscription_failure,600,insufficient_funds,soft_decline,recoverable,retry_alternate_method,retry_payment_alt_method,1/2,failure,0.0,stopped,customer_opted_out,emi,0,0.294,215,2076.71,,0.503
rec_0455,C214,merchant_test_001,2026-08-18T19:58:00,checkout_abandonment,300,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,failure,0.0,stopped,customer_opted_out,netbanking,2,0.133,299,2410.45,,0.553
rec_0264,C809,merchant_test_001,2026-08-13T03:50:00,payment_failure,300,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,1,0.313,226,268.88,,0.03
rec_0153,C738,merchant_test_001,2026-08-17T14:52:00,overdue_invoice,59700,overdue_1_30d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,2,0.225,326,2674.82,66.0,0.03
rec_0095,C368,merchant_test_001,2026-08-12T10:53:00,subscription_failure,400,insufficient_funds,soft_decline,recoverable,retry_alternate_method,retry_payment_alt_method,2/2,failure,0.0,failed,max_retries_reached,wallet,1,0.477,106,2696.1,,0.458
rec_0346,C944,merchant_test_001,2026-08-25T05:33:00,payment_failure,1100,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,2,0.771,102,2106.45,,0.03
rec_0411,C430,merchant_test_001,2026-08-06T20:40:00,payment_failure,100,issuer_down,technical_issue,recoverable,retry_later,retry_payment,3/3,success,100.0,recovered,payment_success,upi,0,0.259,170,2325.88,,0.623
rec_0480,C636,merchant_test_001,2026-08-06T03:25:00,overdue_invoice,37450,overdue_1_30d,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,invoice,2,0.209,149,2409.7,43.0,0.333
rec_0005,C520,merchant_test_001,2026-08-02T04:22:00,overdue_invoice,10500,overdue_1_30d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,1,0.177,353,2902.83,51.0,0.219
rec_0365,C580,merchant_test_001,2026-08-04T12:36:00,checkout_abandonment,200,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,200.0,recovered,customer_paid,netbanking,1,0.354,399,1799.0,,0.928
rec_0465,C590,merchant_test_001,2026-08-18T05:27:00,subscription_failure,900,insufficient_funds,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.417,48,6642.07,,0.382
rec_0201,C448,merchant_test_001,2026-08-06T08:47:00,overdue_invoice,17400,overdue_31_60d,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,invoice,1,0.205,115,313.34,26.0,0.342
rec_0366,C198,merchant_test_001,2026-08-06T19:15:00,payment_failure,200,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,3/3,failure,0.0,failed,max_retries_reached,emi,0,0.335,102,999.31,,0.596
rec_0286,C960,merchant_test_001,2026-08-06T10:50:00,payment_failure,1250,network_error,technical_issue,recoverable,retry_later,retry_payment,1/3,success,1250.0,recovered,payment_success,netbanking,1,0.326,52,18625.2,,0.534
rec_0544,C858,merchant_test_001,2026-08-07T06:10:00,payment_failure,300,insufficient_funds,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,0,0.31,177,8396.45,,0.17
rec_0102,C250,merchant_test_001,2026-08-08T12:40:00,overdue_invoice,6850,overdue_1_30d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.385,143,32661.49,66.0,0.03
rec_0047,C836,merchant_test_001,2026-08-10T07:03:00,overdue_invoice,5600,overdue_31_60d,soft_decline,recoverable,send_payment_reminder,send_invoice_reminder,3/3,success,5600.0,recovered,customer_paid,invoice,0,0.178,294,2373.51,38.0,0.467
rec_0304,C838,merchant_test_001,2026-08-09T20:32:00,payment_failure,350,bank_timeout,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,2,0.406,314,3453.24,,0.396
rec_0414,C814,merchant_test_001,2026-08-17T11:42:00,subscription_failure,600,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,0,0.404,102,3362.4,,0.068
rec_0303,C250,merchant_test_001,2026-08-23T04:03:00,checkout_abandonment,700,payment_selection_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,2/2,failure,0.0,failed,max_retries_reached,emi,1,0.522,63,1132.86,,0.754
rec_0291,C619,merchant_test_001,2026-08-09T13:08:00,overdue_invoice,11400,overdue_1_30d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.125,82,1713.48,88.0,0.03
rec_0091,C168,merchant_test_001,2026-08-14T17:40:00,payment_failure,7250,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,2/3,success,7250.0,recovered,payment_success,netbanking,1,0.35,341,3808.41,,0.582
rec_0514,C711,merchant_test_001,2026-08-07T17:55:00,subscription_failure,1700,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,2,0.159,202,4529.19,,0.11
rec_0256,C162,merchant_test_001,2026-08-10T05:15:00,payment_failure,1300,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.638,222,1450.38,,0.03
rec_0292,C757,merchant_test_001,2026-08-15T07:58:00,payment_failure,350,otp_failure,hard_decline,recoverable,offer_alternate_payment,send_payment_link,1/1,failure,0.0,stopped,customer_opted_out,card,2,0.323,135,2609.5,,0.97
rec_0076,C573,merchant_test_001,2026-08-05T12:06:00,checkout_abandonment,550,cart_dropoff,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,1,0.096,294,6118.03,,0.267
rec_0547,C478,merchant_test_001,2026-08-13T09:26:00,overdue_invoice,11350,overdue_1_30d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,11350.0,recovered,customer_paid,invoice,2,0.785,81,201.14,33.0,0.537
rec_0458,C980,merchant_test_001,2026-08-17T21:14:00,checkout_abandonment,1900,otp_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,1900.0,recovered,customer_paid,wallet,2,0.05,167,3899.86,,0.924
rec_0164,C704,merchant_test_001,2026-08-11T02:45:00,checkout_abandonment,1000,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,emi,0,0.579,48,4265.9,,0.311
rec_0409,C493,merchant_test_001,2026-08-24T23:00:00,payment_failure,400,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,1/3,success,400.0,recovered,payment_success,emi,1,0.399,182,1898.53,,0.582
rec_0220,C383,merchant_test_001,2026-08-03T10:47:00,payment_failure,850,network_error,technical_issue,recoverable,retry_later,retry_payment,2/3,success,850.0,recovered,payment_success,netbanking,0,0.159,161,25493.51,,0.676
rec_0340,C682,merchant_test_001,2026-08-16T01:16:00,checkout_abandonment,250,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,250.0,recovered,customer_paid,wallet,2,0.437,74,4936.27,,0.606
rec_0344,C991,merchant_test_001,2026-08-04T16:19:00,payment_failure,300,network_error,hard_decline,recoverable,offer_alternate_payment,send_payment_link,1/1,failure,0.0,failed,max_retries_reached,netbanking,2,0.669,73,8269.76,,0.569
rec_0238,C171,merchant_test_001,2026-08-07T20:00:00,payment_failure,750,insufficient_funds,soft_decline,recoverable,retry_now,retry_payment,1/2,success,750.0,recovered,payment_success,netbanking,1,0.086,236,8205.95,,0.422
rec_0159,C297,merchant_test_001,2026-08-25T11:43:00,checkout_abandonment,300,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,wallet,0,0.476,379,1302.58,,0.233
rec_0172,C302,merchant_test_001,2026-08-24T01:52:00,checkout_abandonment,250,payment_selection_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,2/2,success,250.0,recovered,customer_paid,wallet,0,0.185,221,23639.04,,0.743
rec_0036,C481,merchant_test_001,2026-08-01T06:41:00,checkout_abandonment,200,address_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,200.0,recovered,customer_paid,card,0,0.238,167,6663.28,,0.616
rec_0274,C162,merchant_test_001,2026-08-08T15:11:00,payment_failure,250,bank_timeout,soft_decline,recoverable,retry_now,retry_payment,1/2,success,250.0,recovered,payment_success,card,0,0.211,59,335.62,,0.531
rec_0492,C189,merchant_test_001,2026-08-25T05:55:00,checkout_abandonment,1400,cart_dropoff,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,1,0.624,68,8984.32,,0.236
rec_0205,C399,merchant_test_001,2026-08-15T14:49:00,subscription_failure,400,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,1,0.11,302,11164.65,,0.109
rec_0377,C422,merchant_test_001,2026-08-08T00:26:00,checkout_abandonment,2050,otp_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,2050.0,recovered,customer_paid,wallet,2,0.363,86,2255.69,,0.97
rec_0443,C130,merchant_test_001,2026-08-12T04:48:00,subscription_failure,250,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,3,0.115,365,634.55,,0.03
rec_0587,C309,merchant_test_001,2026-08-01T03:02:00,subscription_failure,7100,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,1,0.67,35,24536.47,,0.03
rec_0543,C291,merchant_test_001,2026-08-13T21:53:00,subscription_failure,700,insufficient_funds,hard_decline,recoverable,offer_alternate_payment,send_payment_link,1/1,success,700.0,recovered,customer_paid,wallet,0,0.147,313,1104.72,,0.576
rec_0282,C714,merchant_test_001,2026-08-03T20:36:00,checkout_abandonment,450,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,emi,1,0.398,146,576.1,,0.329
rec_0353,C420,merchant_test_001,2026-08-22T05:09:00,checkout_abandonment,950,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,950.0,recovered,customer_paid,emi,3,0.087,238,1934.53,,0.853
rec_0490,C924,merchant_test_001,2026-08-03T14:51:00,checkout_abandonment,6450,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,6450.0,recovered,customer_paid,emi,1,0.025,382,3124.23,,0.872
rec_0100,C447,merchant_test_001,2026-08-01T23:16:00,subscription_failure,200,bank_timeout,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,1,0.218,387,9762.08,,0.257
rec_0072,C970,merchant_test_001,2026-08-23T11:07:00,payment_failure,5450,3ds_failure,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,1,0.211,95,1207.75,,0.352
rec_0354,C628,merchant_test_001,2026-08-08T07:29:00,payment_failure,1450,otp_failure,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,1,0.3,51,3899.6,,0.133
rec_0516,C359,merchant_test_001,2026-08-07T17:14:00,overdue_invoice,31300,overdue_60d_plus,soft_decline,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,31300.0,recovered,customer_paid,invoice,0,0.371,320,7617.91,49.0,0.487
rec_0446,C979,merchant_test_001,2026-08-22T16:48:00,payment_failure,1450,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,1450.0,recovered,payment_success,wallet,2,0.554,144,7008.34,,0.64
rec_0288,C828,merchant_test_001,2026-08-19T06:07:00,subscription_failure,1100,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,1,0.167,394,1706.87,,0.03
rec_0338,C215,merchant_test_001,2026-08-20T00:53:00,checkout_abandonment,1450,cart_dropoff,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,2,0.384,103,3998.23,,0.315
rec_0112,C362,merchant_test_001,2026-08-04T05:21:00,payment_failure,950,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,950.0,recovered,payment_success,netbanking,0,0.123,33,22675.76,,0.712
rec_0028,C200,merchant_test_001,2026-08-09T19:22:00,checkout_abandonment,300,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,netbanking,2,0.05,114,900.69,,0.174
rec_0080,C220,merchant_test_001,2026-08-20T07:39:00,payment_failure,400,issuer_down,technical_issue,recoverable,retry_later,retry_payment,2/3,success,400.0,recovered,payment_success,wallet,0,0.31,65,3573.43,,0.415
rec_0106,C284,merchant_test_001,2026-08-22T12:47:00,payment_failure,250,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,3/3,failure,0.0,failed,max_retries_reached,wallet,2,0.329,269,1748.85,,0.565
rec_0160,C364,merchant_test_001,2026-08-23T17:02:00,checkout_abandonment,950,payment_selection_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,wallet,0,0.738,162,2133.0,,0.23
rec_0084,C334,merchant_test_001,2026-08-25T05:52:00,subscription_failure,450,insufficient_funds,soft_decline,recoverable,retry_alternate_method,retry_payment_alt_method,1/2,success,450.0,recovered,payment_success,upi,3,0.635,113,2080.37,,0.499
rec_0041,C462,merchant_test_001,2026-08-22T11:31:00,overdue_invoice,14050,overdue_60d_plus,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.235,171,487.43,42.0,0.157
rec_0081,C724,merchant_test_001,2026-08-17T21:00:00,checkout_abandonment,1650,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,1650.0,recovered,customer_paid,wallet,1,0.106,22,3961.34,,0.846
rec_0461,C997,merchant_test_001,2026-08-06T03:38:00,payment_failure,100,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,3/3,success,100.0,recovered,payment_success,card,2,0.437,252,2494.89,,0.417
rec_0315,C479,merchant_test_001,2026-08-05T08:09:00,payment_failure,1250,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,2,0.563,57,2844.77,,0.152
rec_0438,C407,merchant_test_001,2026-08-15T01:59:00,payment_failure,1800,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.065,327,2081.43,,0.296
rec_0308,C961,merchant_test_001,2026-08-07T13:01:00,checkout_abandonment,50,address_dropoff,soft_decline,recoverable,send_reminder,send_sms_reminder,2/2,failure,0.0,failed,max_retries_reached,upi,1,0.418,191,20640.94,,0.47
rec_0312,C403,merchant_test_001,2026-08-22T23:40:00,checkout_abandonment,500,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,500.0,recovered,customer_paid,card,0,0.252,249,11511.76,,0.97
rec_0252,C443,merchant_test_001,2026-08-08T18:10:00,subscription_failure,300,insufficient_funds,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,1,0.213,165,4185.08,,0.365
rec_0562,C754,merchant_test_001,2026-08-21T22:31:00,subscription_failure,2400,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,1,0.382,329,4061.82,,0.03
rec_0324,C307,merchant_test_001,2026-08-17T09:50:00,overdue_invoice,66100,overdue_1_30d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.326,278,1391.69,56.0,0.162
rec_0097,C300,merchant_test_001,2026-08-10T07:26:00,payment_failure,2750,otp_failure,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,1,0.611,129,11974.58,,0.368
rec_0451,C311,merchant_test_001,2026-08-09T09:08:00,subscription_failure,400,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,1,0.334,337,1993.0,,0.03
rec_0329,C843,merchant_test_001,2026-08-07T11:12:00,subscription_failure,600,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.065,133,411.43,,0.082
rec_0479,C622,merchant_test_001,2026-08-20T22:46:00,payment_failure,800,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,1/3,failure,0.0,stopped,customer_opted_out,card,1,0.487,349,1365.46,,0.56
rec_0032,C455,merchant_test_001,2026-08-02T23:46:00,payment_failure,350,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,1,0.264,306,2296.17,,0.03
